time,value
2024-07-07T00:58:51.816689257Z,{"lat":10.886261748294006,"lon":106.69940338973545}
2024-07-07T00:58:52.746365968Z,{"lat":10.886211157463315,"lon":106.69937965749911}
2024-07-07T00:58:53.756434769Z,{"lat":10.886160358361739,"lon":106.6993593001449}
2024-07-07T00:58:54.77637621Z,{"lat":10.886113815787306,"lon":106.699342021939}
2024-07-07T00:58:55.79607604Z,{"lat":10.886079362696266,"lon":106.69932747394938}
2024-07-07T00:58:57.267608884Z,{"lat":10.886047837399495,"lon":106.69930947416465}
2024-07-07T00:58:57.925802915Z,{"lat":10.886007753014006,"lon":106.69928439127044}
2024-07-07T00:58:58.847934778Z,{"lat":10.88595131966687,"lon":106.69926976914951}
2024-07-07T00:58:59.857657797Z,{"lat":10.885890157012437,"lon":106.69924222070038}
2024-07-07T00:59:00.869735586Z,{"lat":10.885833796918927,"lon":106.69921683560035}
2024-07-07T00:59:01.896940457Z,{"lat":10.885764568105849,"lon":106.6991686080076}
2024-07-07T00:59:02.9310177Z,{"lat":10.88568941870885,"lon":106.69914109276948}
2024-07-07T00:59:03.92873381Z,{"lat":10.885606630152662,"lon":106.69910564060969}
2024-07-07T00:59:04.953167025Z,{"lat":10.885500215159444,"lon":106.69904927776962}
2024-07-07T00:59:05.953821401Z,{"lat":10.885378088675722,"lon":106.69900474192659}
2024-07-07T00:59:06.973718278Z,{"lat":10.885248843810187,"lon":106.69895275648022}
2024-07-07T00:59:07.99389356Z,{"lat":10.885125630284229,"lon":106.69889685448275}
2024-07-07T00:59:08.999950834Z,{"lat":10.885009205383692,"lon":106.69884372159521}
2024-07-07T00:59:10.028906155Z,{"lat":10.884890674929018,"lon":106.69879754877572}
2024-07-07T00:59:11.049274513Z,{"lat":10.884771901938125,"lon":106.69874497938868}
2024-07-07T00:59:12.047015524Z,{"lat":10.884661730604746,"lon":106.69868399676108}
2024-07-07T00:59:13.07003234Z,{"lat":10.884538258875658,"lon":106.69862304322335}
2024-07-07T00:59:14.093817696Z,{"lat":10.884412869210436,"lon":106.6985732954798}
2024-07-07T00:59:15.120275575Z,{"lat":10.884285107537426,"lon":106.69852127198124}
2024-07-07T00:59:16.120904595Z,{"lat":10.884157331843557,"lon":106.69846967358566}
2024-07-07T00:59:17.144209399Z,{"lat":10.884030701442466,"lon":106.69842052358756}
2024-07-07T00:59:18.174807686Z,{"lat":10.883892867908333,"lon":106.69836433545487}
2024-07-07T00:59:19.177144123Z,{"lat":10.883762852780366,"lon":106.69831585843085}
2024-07-07T00:59:20.196708265Z,{"lat":10.88364625707672,"lon":106.69826825596246}
2024-07-07T00:59:21.210097684Z,{"lat":10.883530853994046,"lon":106.69822998627426}
2024-07-07T00:59:22.22013836Z,{"lat":10.883409375705716,"lon":106.69819680123042}
2024-07-07T00:59:23.244154601Z,{"lat":10.883289918301951,"lon":106.69817412190586}
2024-07-07T00:59:24.243937215Z,{"lat":10.883170396702365,"lon":106.69815459802967}
2024-07-07T00:59:25.2742243Z,{"lat":10.883046185723229,"lon":106.69814406251041}
2024-07-07T00:59:26.289059681Z,{"lat":10.882919789551066,"lon":106.69812854522274}
2024-07-07T00:59:27.309198239Z,{"lat":10.882779999044182,"lon":106.69812896750094}
2024-07-07T00:59:28.318813219Z,{"lat":10.882650467313717,"lon":106.69813707546373}
2024-07-07T00:59:29.348917959Z,{"lat":10.882384252562254,"lon":106.69816352308695}
2024-07-07T00:59:30.363074404Z,{"lat":10.88226050751139,"lon":106.69818497604028}
2024-07-07T00:59:31.378809379Z,{"lat":10.882145570125399,"lon":106.6982012091864}
2024-07-07T00:59:32.398057172Z,{"lat":10.882042453230062,"lon":106.69822767745325}
2024-07-07T00:59:33.418055184Z,{"lat":10.881927851882525,"lon":106.69823135778226}
2024-07-07T00:59:34.404130978Z,{"lat":10.881797688694924,"lon":106.69825072113335}
2024-07-07T00:59:35.45362966Z,{"lat":10.881665300063736,"lon":106.69827804439348}
2024-07-07T00:59:36.462043786Z,{"lat":10.881534206659584,"lon":106.69830535962308}
2024-07-07T00:59:37.473806837Z,{"lat":10.88139228859609,"lon":106.69833658161257}
2024-07-07T00:59:38.497960365Z,{"lat":10.88124252817533,"lon":106.69838032525521}
2024-07-07T00:59:39.507897697Z,{"lat":10.88108759809362,"lon":106.69843145153222}
2024-07-07T00:59:40.5289Z,{"lat":10.880932667961973,"lon":106.69848908323962}
2024-07-07T00:59:41.549128943Z,{"lat":10.880782327853208,"lon":106.69854383436078}
2024-07-07T00:59:42.558830475Z,{"lat":10.880629774826694,"lon":106.69860140320942}
2024-07-07T00:59:43.558835385Z,{"lat":10.880478599717769,"lon":106.69865678763854}
2024-07-07T00:59:44.589114611Z,{"lat":10.88032747043895,"lon":106.6986963239071}
2024-07-07T00:59:45.609006424Z,{"lat":10.880173266289999,"lon":106.69874782766547}
2024-07-07T00:59:46.629118039Z,{"lat":10.880015977932246,"lon":106.69879788862676}
2024-07-07T00:59:47.639039772Z,{"lat":10.879857300960076,"lon":106.6988485568708}
2024-07-07T00:59:48.658965182Z,{"lat":10.879707728144735,"lon":106.69890528891462}
2024-07-07T00:59:49.67880241Z,{"lat":10.879561365147788,"lon":106.69894947752864}
2024-07-07T00:59:50.688964635Z,{"lat":10.879425311037416,"lon":106.69899727315864}
2024-07-07T00:59:51.709045516Z,{"lat":10.879286010069931,"lon":106.69903807197639}
2024-07-07T00:59:52.719117237Z,{"lat":10.87913992785241,"lon":106.69909204105306}
2024-07-07T00:59:53.718945676Z,{"lat":10.87899602444266,"lon":106.69914416583514}
2024-07-07T00:59:54.733966724Z,{"lat":10.878847646878953,"lon":106.69919783797545}
2024-07-07T00:59:55.779618329Z,{"lat":10.87870089829305,"lon":106.6992429462873}
2024-07-07T00:59:56.799130701Z,{"lat":10.878559284808098,"lon":106.6992941715485}
2024-07-07T00:59:57.806159907Z,{"lat":10.878419262482254,"lon":106.69934095905592}
2024-07-07T00:59:58.807922765Z,{"lat":10.878283407286165,"lon":106.69938492068302}
2024-07-07T00:59:59.848979348Z,{"lat":10.878153621176454,"lon":106.69942774971422}
2024-07-07T01:00:00.858984285Z,{"lat":10.878025156937612,"lon":106.69947126088125}
2024-07-07T01:00:01.878827777Z,{"lat":10.877900027478514,"lon":106.69952631225696}
2024-07-07T01:00:02.888888827Z,{"lat":10.877767009953342,"lon":106.69957878097625}
2024-07-07T01:00:03.898899241Z,{"lat":10.877639829331674,"lon":106.69963131328117}
2024-07-07T01:00:04.918840841Z,{"lat":10.877505034436997,"lon":106.69968566138313}
2024-07-07T01:00:05.939124209Z,{"lat":10.877366178454988,"lon":106.6997456935928}
2024-07-07T01:00:06.958859339Z,{"lat":10.877229901158286,"lon":106.69980171445883}
2024-07-07T01:00:07.969271409Z,{"lat":10.877089035142557,"lon":106.69986771731018}
2024-07-07T01:00:08.999044544Z,{"lat":10.876947192484053,"lon":106.69994167006097}
2024-07-07T01:00:10.03380498Z,{"lat":10.876806026030412,"lon":106.70000453295852}
2024-07-07T01:00:11.029322631Z,{"lat":10.876665176963936,"lon":106.7000756739232}
2024-07-07T01:00:12.024141537Z,{"lat":10.876526285640644,"lon":106.70014951369573}
2024-07-07T01:00:13.059287541Z,{"lat":10.876381277802073,"lon":106.70022018171383}
2024-07-07T01:00:14.04405982Z,{"lat":10.876241890979365,"lon":106.7002822925044}
2024-07-07T01:00:15.098398936Z,{"lat":10.876100654924569,"lon":106.70036135530259}
2024-07-07T01:00:16.112318665Z,{"lat":10.875964708369224,"lon":106.70042995920586}
2024-07-07T01:00:17.13529622Z,{"lat":10.875834423386268,"lon":106.70050746468118}
2024-07-07T01:00:18.149359319Z,{"lat":10.87571235435951,"lon":106.70059128207603}
2024-07-07T01:00:19.154081816Z,{"lat":10.875587775422993,"lon":106.70068304117832}
2024-07-07T01:00:20.179456412Z,{"lat":10.875463243152943,"lon":106.70077465803908}
2024-07-07T01:00:21.189174921Z,{"lat":10.87534428388599,"lon":106.70086281071379}
2024-07-07T01:00:22.209033015Z,{"lat":10.875237838091964,"lon":106.70095034738733}
2024-07-07T01:00:23.339294448Z,{"lat":10.875131751439984,"lon":106.70102568794815}
2024-07-07T01:00:24.230945905Z,{"lat":10.875033146693333,"lon":106.70110251962686}
2024-07-07T01:00:25.261937508Z,{"lat":10.87493896418736,"lon":106.7011795831623}
2024-07-07T01:00:26.314882709Z,{"lat":10.874854927375234,"lon":106.70124962944193}
2024-07-07T01:00:27.288784934Z,{"lat":10.8747742137763,"lon":106.70131868963341}
2024-07-07T01:00:28.30185466Z,{"lat":10.874694834095827,"lon":106.70138831949782}
2024-07-07T01:00:29.320936427Z,{"lat":10.874631606302938,"lon":106.70146880874599}
2024-07-07T01:00:30.352158502Z,{"lat":10.87446132888758,"lon":106.70160546118954}
2024-07-07T01:00:31.367024259Z,{"lat":10.874354109375572,"lon":106.7016948061695}
2024-07-07T01:00:32.363841997Z,{"lat":10.874239466515714,"lon":106.70178196093833}
2024-07-07T01:00:33.571401656Z,{"lat":10.87410192760437,"lon":106.70187650384453}
2024-07-07T01:00:34.39607658Z,{"lat":10.87397532529521,"lon":106.701992777265}
2024-07-07T01:00:35.424725727Z,{"lat":10.87385627587981,"lon":106.7020944396974}
2024-07-07T01:00:36.413067455Z,{"lat":10.87374992480562,"lon":106.70220436676827}
2024-07-07T01:00:37.463550691Z,{"lat":10.873639310259433,"lon":106.70230072315667}
2024-07-07T01:00:38.4747563Z,{"lat":10.87352280324778,"lon":106.70240212182371}
2024-07-07T01:00:39.495200827Z,{"lat":10.873409275090495,"lon":106.70248601632119}
2024-07-07T01:00:40.515202504Z,{"lat":10.873297456589675,"lon":106.70257125611185}
2024-07-07T01:00:41.52503843Z,{"lat":10.87318989756217,"lon":106.70264471993919}
2024-07-07T01:00:42.54534793Z,{"lat":10.873098443170324,"lon":106.70272867887776}
2024-07-07T01:00:43.559951546Z,{"lat":10.87300653815651,"lon":106.70280708983107}
2024-07-07T01:00:44.558284454Z,{"lat":10.87291342617216,"lon":106.7028944644067}
2024-07-07T01:00:45.594992634Z,{"lat":10.872823629136006,"lon":106.70298579745912}
2024-07-07T01:00:46.605158096Z,{"lat":10.872723707781502,"lon":106.70306745250738}
2024-07-07T01:00:47.615086056Z,{"lat":10.872620256995736,"lon":106.70316056060342}
2024-07-07T01:00:48.640029483Z,{"lat":10.872517016934387,"lon":106.7032558225931}
2024-07-07T01:00:49.653173808Z,{"lat":10.87241063161053,"lon":106.70335586886908}
2024-07-07T01:00:50.68789912Z,{"lat":10.872296696954,"lon":106.70344754118597}
2024-07-07T01:00:51.689927115Z,{"lat":10.872171736971731,"lon":106.70355210474746}
2024-07-07T01:00:52.710042168Z,{"lat":10.872049887643238,"lon":106.70366878105153}
2024-07-07T01:00:53.716048354Z,{"lat":10.871930745731373,"lon":106.70378715840219}
2024-07-07T01:00:54.730025349Z,{"lat":10.871816398035106,"lon":106.70390664724802}
2024-07-07T01:00:55.759780809Z,{"lat":10.871702001620106,"lon":106.70402704920785}
2024-07-07T01:00:56.770240391Z,{"lat":10.871593067008101,"lon":106.70415970712703}
2024-07-07T01:00:57.790148244Z,{"lat":10.871490500223203,"lon":106.70429774669229}
2024-07-07T01:00:58.806953837Z,{"lat":10.871397943323627,"lon":106.70443594355618}
2024-07-07T01:00:59.819955969Z,{"lat":10.871304882974188,"lon":106.70457719730419}
2024-07-07T01:01:00.839862971Z,{"lat":10.871219205101877,"lon":106.70472321992365}
2024-07-07T01:01:01.858284231Z,{"lat":10.871155486218662,"lon":106.7048732549241}
2024-07-07T01:01:02.870340537Z,{"lat":10.871088646107998,"lon":106.705030385703}
2024-07-07T01:01:03.893316417Z,{"lat":10.871035104631755,"lon":106.70518714719205}
2024-07-07T01:01:04.902033759Z,{"lat":10.870989674130286,"lon":106.70534460040244}
2024-07-07T01:01:05.921991072Z,{"lat":10.870944643680367,"lon":106.70550739810656}
2024-07-07T01:01:06.928331885Z,{"lat":10.870904771318147,"lon":106.70567269774791}
2024-07-07T01:01:07.957219547Z,{"lat":10.870879486490114,"lon":106.70581894272318}
2024-07-07T01:01:08.96979636Z,{"lat":10.8708460847827,"lon":106.70594949985188}
2024-07-07T01:01:09.96788628Z,{"lat":10.870809953597869,"lon":106.7060667016297}
2024-07-07T01:01:11.000225778Z,{"lat":10.870777474037212,"lon":106.7061828184265}
2024-07-07T01:01:12.003131282Z,{"lat":10.870746927759075,"lon":106.70630882142054}
2024-07-07T01:01:13.040259392Z,{"lat":10.870719555336981,"lon":106.70645053170492}
2024-07-07T01:01:14.034786881Z,{"lat":10.870693321799052,"lon":106.70659775168967}
2024-07-07T01:01:15.070091521Z,{"lat":10.870661971648733,"lon":106.70675505859363}
2024-07-07T01:01:16.068066398Z,{"lat":10.870630204398458,"lon":106.70691578729591}
2024-07-07T01:01:17.095746726Z,{"lat":10.870593830471986,"lon":106.70708434617671}
2024-07-07T01:01:18.120370149Z,{"lat":10.870560773182095,"lon":106.7072553892307}
2024-07-07T01:01:19.117862009Z,{"lat":10.870529377324496,"lon":106.70742643046637}
2024-07-07T01:01:20.159981784Z,{"lat":10.870500603794602,"lon":106.70760324748021}
2024-07-07T01:01:21.170195448Z,{"lat":10.870470805707923,"lon":106.70777842531636}
2024-07-07T01:01:22.189815304Z,{"lat":10.87043272982114,"lon":106.70795501780385}
2024-07-07T01:01:23.210120426Z,{"lat":10.870399201893752,"lon":106.70813565200122}
2024-07-07T01:01:24.219898479Z,{"lat":10.870368913619982,"lon":106.70831006142677}
2024-07-07T01:01:25.24016876Z,{"lat":10.870332499572763,"lon":106.7084825006497}
2024-07-07T01:01:26.250492663Z,{"lat":10.87030075149931,"lon":106.70865460086284}
2024-07-07T01:01:27.278025341Z,{"lat":10.87026729879439,"lon":106.7088261249283}
2024-07-07T01:01:28.289886382Z,{"lat":10.870235834566666,"lon":106.70899195146632}
2024-07-07T01:01:29.300142373Z,{"lat":10.870204616465452,"lon":106.70916099303972}
2024-07-07T01:01:30.32050751Z,{"lat":10.870180688454127,"lon":106.70932953523112}
2024-07-07T01:01:31.330323384Z,{"lat":10.870156115361267,"lon":106.70949112237318}
2024-07-07T01:01:32.360030074Z,{"lat":10.870116836527737,"lon":106.70982870067137}
2024-07-07T01:01:33.369645029Z,{"lat":10.870106398124157,"lon":106.7100000897246}
2024-07-07T01:01:34.368022181Z,{"lat":10.870097253559921,"lon":106.7101771497915}
2024-07-07T01:01:35.410456342Z,{"lat":10.870080209061673,"lon":106.71035153788466}
2024-07-07T01:01:36.409829554Z,{"lat":10.870070998477331,"lon":106.71053062083791}
2024-07-07T01:01:37.44054538Z,{"lat":10.870053010912057,"lon":106.7107043956572}
2024-07-07T01:01:38.4501376Z,{"lat":10.870030242195913,"lon":106.71086937653192}
2024-07-07T01:01:39.500265407Z,{"lat":10.870009123275516,"lon":106.71102833724694}
2024-07-07T01:01:40.462216836Z,{"lat":10.869981657305614,"lon":106.71117476825586}
2024-07-07T01:01:41.467087504Z,{"lat":10.869956182045904,"lon":106.71131953956696}
2024-07-07T01:01:42.507472386Z,{"lat":10.869929114631804,"lon":106.71144667072143}
2024-07-07T01:01:43.52736684Z,{"lat":10.869901675214365,"lon":106.71157437277508}
2024-07-07T01:01:44.517045643Z,{"lat":10.869879634074847,"lon":106.711706749233}
2024-07-07T01:01:45.547143476Z,{"lat":10.869864900984807,"lon":106.71183709483874}
2024-07-07T01:01:46.577069238Z,{"lat":10.869848572566525,"lon":106.7119647073079}
2024-07-07T01:01:47.557090208Z,{"lat":10.869823784246028,"lon":106.71208684133644}
2024-07-07T01:01:48.572112634Z,{"lat":10.869799693488725,"lon":106.71219845154289}
2024-07-07T01:01:49.607507039Z,{"lat":10.869778085015085,"lon":106.71231058535109}
2024-07-07T01:01:50.616879466Z,{"lat":10.869754045198256,"lon":106.71241480146533}
2024-07-07T01:01:51.627183328Z,{"lat":10.869719766763687,"lon":106.71252353535917}
2024-07-07T01:01:52.637090895Z,{"lat":10.869671028121541,"lon":106.71263836633483}
2024-07-07T01:01:53.66727675Z,{"lat":10.869615520478003,"lon":106.71276546790367}
2024-07-07T01:01:54.667136587Z,{"lat":10.869561623749249,"lon":106.71290197660355}
2024-07-07T01:01:55.711345247Z,{"lat":10.869499270067639,"lon":106.7130448442525}
2024-07-07T01:01:56.717301406Z,{"lat":10.869451995202036,"lon":106.71319694284668}
2024-07-07T01:01:57.722239436Z,{"lat":10.869381247966935,"lon":106.71334487634495}
2024-07-07T01:01:58.747147637Z,{"lat":10.869320181089455,"lon":106.71349324064485}
2024-07-07T01:01:59.774271364Z,{"lat":10.869256250089533,"lon":106.71363813413475}
2024-07-07T01:02:00.781275572Z,{"lat":10.869199369797064,"lon":106.71378412155326}
2024-07-07T01:02:01.800925928Z,{"lat":10.869140707923622,"lon":106.71392305778738}
2024-07-07T01:02:02.821582114Z,{"lat":10.869067396557668,"lon":106.71406087481252}
2024-07-07T01:02:03.830976194Z,{"lat":10.868995745064765,"lon":106.71420306610072}
2024-07-07T01:02:04.860926498Z,{"lat":10.868930765510372,"lon":106.71435103253044}
2024-07-07T01:02:05.851170947Z,{"lat":10.868865691345981,"lon":106.71449916163947}
2024-07-07T01:02:06.872476272Z,{"lat":10.868806804734232,"lon":106.71462905657705}
2024-07-07T01:02:07.891120747Z,{"lat":10.868746366809237,"lon":106.71477159847635}
2024-07-07T01:02:08.901224677Z,{"lat":10.86868443081938,"lon":106.71492089494589}
2024-07-07T01:02:09.920974381Z,{"lat":10.868619094096324,"lon":106.71507276463983}
2024-07-07T01:02:10.941025282Z,{"lat":10.868546551385917,"lon":106.71523201176639}
2024-07-07T01:02:11.951127734Z,{"lat":10.868496446847413,"lon":106.71540456557555}
2024-07-07T01:02:12.971279454Z,{"lat":10.868427205955731,"lon":106.71557505015112}
2024-07-07T01:02:13.991275982Z,{"lat":10.868361329064815,"lon":106.7157375097386}
2024-07-07T01:02:14.986269474Z,{"lat":10.868281766705017,"lon":106.71589199917602}
2024-07-07T01:02:16.021489587Z,{"lat":10.868221126057678,"lon":106.71604278999938}
2024-07-07T01:02:17.020638587Z,{"lat":10.868166851550574,"lon":106.71618622745474}
2024-07-07T01:02:18.040930021Z,{"lat":10.868116208022307,"lon":106.7163284119794}
2024-07-07T01:02:19.031046546Z,{"lat":10.868068195168846,"lon":106.71646397978205}
2024-07-07T01:02:20.047042996Z,{"lat":10.868020603322417,"lon":106.71660657465142}
2024-07-07T01:02:21.071171337Z,{"lat":10.867979657897655,"lon":106.71675765231738}
2024-07-07T01:02:22.067419495Z,{"lat":10.86794133391472,"lon":106.71691405352966}
2024-07-07T01:02:23.101121542Z,{"lat":10.867910047896553,"lon":106.71707917072854}
2024-07-07T01:02:24.104237357Z,{"lat":10.867884401527498,"lon":106.71724838546788}
2024-07-07T01:02:25.121155612Z,{"lat":10.867862400447578,"lon":106.7174153898199}
2024-07-07T01:02:26.137146505Z,{"lat":10.867854409403057,"lon":106.71758346705056}
2024-07-07T01:02:27.151029504Z,{"lat":10.867851819104171,"lon":106.71775544322392}
2024-07-07T01:02:28.175316591Z,{"lat":10.867850437538397,"lon":106.71792633276505}
2024-07-07T01:02:29.187315711Z,{"lat":10.867852078632284,"lon":106.71809533620862}
2024-07-07T01:02:30.197358032Z,{"lat":10.867852176795726,"lon":106.71826159273392}
2024-07-07T01:02:31.217136219Z,{"lat":10.86785258348427,"lon":106.71843039990355}
2024-07-07T01:02:32.244299863Z,{"lat":10.867849359498114,"lon":106.71859486554403}
2024-07-07T01:02:33.251647096Z,{"lat":10.867847058385001,"lon":106.71875775916332}
2024-07-07T01:02:34.267994555Z,{"lat":10.867839849493476,"lon":106.7188948476466}
2024-07-07T01:02:35.287743376Z,{"lat":10.86783844072113,"lon":106.71901987848577}
2024-07-07T01:02:36.308388983Z,{"lat":10.867842503753781,"lon":106.7191292749918}
2024-07-07T01:02:37.317668088Z,{"lat":10.867847756105542,"lon":106.71923092568741}
2024-07-07T01:02:38.311762538Z,{"lat":10.867859665222854,"lon":106.71932735549647}
2024-07-07T01:02:39.34811015Z,{"lat":10.867884480247715,"lon":106.71951702450636}
2024-07-07T01:02:40.367872236Z,{"lat":10.867888807743297,"lon":106.71960716023715}
2024-07-07T01:02:41.393010129Z,{"lat":10.867881688459944,"lon":106.71971120758387}
2024-07-07T01:02:42.407585228Z,{"lat":10.867873766497198,"lon":106.71982779024815}
2024-07-07T01:02:43.417747754Z,{"lat":10.86787542657572,"lon":106.71996768035747}
2024-07-07T01:02:44.442509138Z,{"lat":10.867868365501113,"lon":106.72011782358497}
2024-07-07T01:02:45.447541546Z,{"lat":10.867861371809603,"lon":106.7202722130095}
2024-07-07T01:02:46.467956594Z,{"lat":10.867851238003489,"lon":106.7204376597319}
2024-07-07T01:02:47.533003654Z,{"lat":10.867836525086746,"lon":106.7206107330698}
2024-07-07T01:02:48.497686788Z,{"lat":10.867818228844458,"lon":106.72078042237274}
2024-07-07T01:02:49.517769769Z,{"lat":10.867797072489434,"lon":106.72093973435757}
